receipt_id,receipt_name,line_no,text,ground_truth,is_unrecognizable_ocr,fasttext_v23_pred,fasttext_v23_conf,fasttext_v23_correct,fasttext_v25_pred,fasttext_v25_conf,fasttext_v25_correct,bert_pred,bert_conf,bert_correct
7,WhatsApp Image 2026-09-23 at 01.31.54.jpeg,20,청 구 액,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9736,True
7,WhatsApp Image 2026-09-23 at 01.31.54.jpeg,21,"1,500 밭 은 돈",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9744,True
7,WhatsApp Image 2026-09-23 at 01.31.54.jpeg,22,"1,500",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9753,True
7,WhatsApp Image 2026-09-23 at 01.31.54.jpeg,23,외상,not_food,False,not_food,0.945,True,not_food,1.0,True,not_food,0.97,True
7,WhatsApp Image 2026-09-23 at 01.31.54.jpeg,24,1,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9756,True
7,WhatsApp Image 2026-09-23 at 01.31.54.jpeg,25,500,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9752,True
7,WhatsApp Image 2026-09-23 at 01.31.54.jpeg,26,5의,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9748,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,1,LOTTERIA,not_food,False,not_food,0.9996,True,not_food,1.0,True,not_food,0.971,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,2,[무 인 ],not_food,False,not_food,0.9994,True,not_food,1.0,True,not_food,0.9755,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,3,대규보호,not_food,False,not_food,0.998,True,not_food,1.0,True,not_food,0.9344,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,4,[ 매장식사,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9754,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,5,1,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9756,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,6,628-50-00119 못데리이 양산 더계점,not_food,False,not_food,0.9996,True,not_food,1.0,True,not_food,0.975,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,7,경남양산시덕게로 78 대표 목승민,not_food,False,not_food,0.9989,True,not_food,1.0,True,not_food,0.9232,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,8,TEL 055) 366-3210,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,9,머래일: 2026/03/10 (와) 12;06: 17 PDS: 30,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9753,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,10,만매답당 : 0004 목승민,not_food,False,not_food,0.9981,True,not_food,0.9996,True,not_food,0.9748,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,11,거래번호: 0007,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9745,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,12,제물명,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9727,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,13,단가 수량,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9738,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,14,금액,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9698,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,15,베이컨물 *버터,food,False,food,1.0,True,food,1.0,True,food,0.9793,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,16,양 넘감 자,food,False,food,0.982,True,food,0.9604,True,food,0.9836,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,17,"6,600",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,18,6,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9749,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,19,600,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9752,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,20,~어니인,food,False,not_food,0.9868,False,not_food,0.9941,False,food,0.961,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,21,2 600,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9753,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,22,"2,600",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9752,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,23,좀 밥 계,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9714,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,24,과세금액,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,25,"9, 200 밀 인",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9742,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,26,면세금액,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.975,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,27,"8, 364 부가세액",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9753,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,28,절 구 액,not_food,False,not_food,1.0,True,not_food,0.9987,True,not_food,0.9746,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,29,836,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9754,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,30,도,not_food,True,not_food,0.9996,True,not_food,1.0,True,food,0.5099,False
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,31,"9,",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9754,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,32,200,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9753,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,33,FATZ마일,not_food,False,not_food,0.945,True,not_food,0.8808,True,not_food,0.9657,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,34,금되 적립승인번모:,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9748,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,35,가용 적립다A[Z마일,not_food,False,not_food,0.9894,True,not_food,0.9961,True,not_food,0.975,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,36,총 적립다A [7마일:,not_food,False,not_food,0.9985,True,not_food,1.0,True,not_food,0.9754,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,37,AOISMRUO,not_food,False,not_food,0.637,True,food,0.5622,False,food,0.9777,False
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,38,적립EA[Z마일:,not_food,False,not_food,0.9679,True,not_food,0.9868,True,not_food,0.9751,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,39,276,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9753,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,40,LPOINI,not_food,False,not_food,0.9526,True,food,0.8775,False,not_food,0.9738,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,41,78,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9755,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,42,적리POINT:,not_food,False,not_food,0.9242,True,not_food,0.9716,True,not_food,0.9751,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,43,354,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9753,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,44,잔여POINT:,not_food,False,not_food,0.9497,True,not_food,0.9859,True,not_food,0.975,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,45,27 87104005******XX,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9754,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,46,습인번 호,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9748,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,47,217,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,48,'866542799 가능PUINI :,not_food,False,not_food,0.9974,True,not_food,0.9992,True,not_food,0.9755,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,49,KB 몰래티늄,not_food,False,not_food,0.5699,True,not_food,0.7773,True,not_food,0.9304,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,50,217,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,51,곁제 (눕기드,not_food,False,not_food,0.9996,True,not_food,1.0,True,not_food,0.9724,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,52,"말 금액= '9, 200 55495930****301*",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9754,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,53,부개원:,not_food,False,not_food,0.979,True,not_food,0.9073,True,not_food,0.9735,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,54,일시블 승인번 오;,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.975,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,55,KICCIA,not_food,False,not_food,0.9669,True,not_food,0.8933,True,not_food,0.9642,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,56,가맣점번오 '30021496,not_food,False,not_food,0.9995,True,not_food,1.0,True,not_food,0.9753,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,57,실비닐,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9439,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,58,번390725*,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9758,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,59,:0077925103,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9754,True
8,WhatsApp Image 2026-09-23 at 01.31.55 (1).jpeg,60,"7 5 3 ? """,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9757,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,1,LoTTERIA 4,not_food,False,not_food,0.9945,True,not_food,0.9941,True,not_food,0.9714,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,2,대기렉호,not_food,False,not_food,0.9964,True,not_food,0.9997,True,not_food,0.975,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,3,137,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9756,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,4,722-31)-6438',not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9752,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,5,거래일: 2025/11/03 (뭐)   15 14:49 '거래번로:0041 PDS: 3U,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9749,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,6,판매담당: 8189/ 김다솜,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9754,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,7,제물명,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9727,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,8,단가 수량 금액,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9741,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,9,새우세트,food,False,food,1.0,True,food,1.0,True,food,0.9838,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,10,"7,300)",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,11,"7,300",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,12,~제로콜라 (R),food,False,food,0.9903,True,food,0.9995,True,food,0.983,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,13,도 테이,food,False,not_food,0.9777,False,not_food,0.9434,False,not_food,0.5526,False
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,14,과세금액 총 말 계,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9746,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,15,"7,300",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,16,637 부가세액 6C3,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9753,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,17,면세금액,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.975,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,18,점 구액,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9748,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,19,"7,300",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,20,"7,300",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,21,밭 은 돈,not_food,False,not_food,0.9974,True,not_food,1.0,True,not_food,0.9651,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,22,모바일상물권,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9748,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,23,4151*****#**4789,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9752,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,24,결제금액:,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9746,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,25,"7,300",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,26,승인번호: 257103151442777,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9749,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,27,연금영수중 ( 소득공제),not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9752,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,28,300,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9753,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,29,신분확인번오,not_food,False,not_food,0.9978,True,not_food,0.9996,True,not_food,0.975,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,30,0100001234 192122453,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.975,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,31,승인번호,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9744,True
9,WhatsApp Image 2026-09-23 at 01.31.55 (2).jpeg,32,전화 032-541-5005,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9752,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,1,LOTTERIA,not_food,False,not_food,0.9996,True,not_food,1.0,True,not_food,0.971,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,2,[무 인 ],not_food,False,not_food,0.9994,True,not_food,1.0,True,not_food,0.9755,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,3,대기번호,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9745,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,4,182,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9756,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,5,주)   못데리이 의정부제일점,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9743,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,6,대표 이성균,not_food,False,not_food,0.9983,True,not_food,1.0,True,not_food,0.9751,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,7,경기 의정부시 시민로 !31번길 16 !증,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,8,단체주문은' 역시 ' '못데리야 제일점,not_food,False,not_food,0.9946,True,not_food,0.9971,True,not_food,0.9724,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,9,"HOME"" SERVICE  '주문전화 31600-9999",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,10,점포 직붕 3031)856-9191,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9753,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,11,사업자등록번호 308-14-66524,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9749,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,12,거래일: 2019/09/27(금) 16: 53: 09,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9743,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,13,PDS:30,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.975,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,14,판매담당: 9008/이성관,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,15,'거래번호: 0084,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9745,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,16,제품명,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,17,단가 수량,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9738,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,18,금액,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9698,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,19,오징어B_세트,food,False,food,1.0,True,food,1.0,True,food,0.9819,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,20,"5, 400",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9752,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,21,"5, 400",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9752,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,22,레문에이드,food,False,food,1.0,True,food,1.0,True,food,0.9811,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,23,800,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9754,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,24,B0U,not_food,False,not_food,0.9124,True,not_food,0.8222,True,food,0.9749,False
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,25,포 테이 토,food,False,not_food,0.945,False,not_food,0.9707,False,food,0.9704,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,26,총 합 계,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9747,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,27,"6,200",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,28,인,not_food,True,not_food,1.0,True,not_food,1.0,True,not_food,0.9649,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,29,과세금액,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,30,"5,637 부가세액",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9754,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,31,563,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9754,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,32,청 구 액,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9736,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,33,"6,200 밭 은 돈",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9748,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,34,"6,200",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,35,새농험카드 4854**********하다 Smar tRo/A,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9754,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,36,"결제금액: 6,200",not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9748,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,37,승인번호: 65250409,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.975,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,38,할부개월 : 일시불,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9748,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,39,가맣점번호: 146402155,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9746,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,40,오직 맛' 오직 정량! 오직 정성 ! 청결한매장,not_food,False,not_food,0.9434,True,not_food,0.9698,True,not_food,0.9742,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,41,재방문 하고싶은 매장이 되켓습니다,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9754,True
10,WhatsApp Image 2026-09-23 at 01.31.55 (3).jpeg,42,방문해주서서 감사합니다',not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9751,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,1,LoTTERIA,not_food,False,not_food,0.9864,True,not_food,0.9945,True,not_food,0.9727,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,2,[주문서 ],not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.975,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,3,대기번호,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9745,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,4,고객넘이 주문만,not_food,False,not_food,0.9994,True,not_food,1.0,True,not_food,0.9746,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,5,143,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9755,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,6,제둥이 제품흘,not_food,False,not_food,0.7432,True,not_food,0.7827,True,not_food,0.9744,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,7,'완료되면 준비하고,not_food,False,not_food,0.9669,True,not_food,0.9512,True,not_food,0.9702,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,8,'대기런호가,not_food,False,food,0.7432,False,food,0.5,False,not_food,0.975,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,9,[,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9755,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,10,"""주문표시기에",not_food,False,not_food,0.9958,True,not_food,0.9897,True,not_food,0.9752,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,11,또장,not_food,False,not_food,0.9917,True,not_food,0.9826,True,not_food,0.8709,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,12,만매담당 : ( 거래일: 2024/08/03,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.975,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,13,1,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9756,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,14,'0004/ 육승민 '(토) 20:38: 34,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9752,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,15,수림,not_food,False,food,0.637,False,food,0.7122,False,not_food,0.9519,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,16,제 품 명,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9747,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,17,거래번드 오 POS:,not_food,False,not_food,0.9883,True,not_food,0.9995,True,not_food,0.975,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,18,30,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.975,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,19,'0045,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9752,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,20,1 2 #전주비빌라이스 #양,food,False,food,0.5467,True,not_food,0.5078,False,not_food,0.9666,False
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,21,모장유무,not_food,False,food,0.5,False,food,0.5312,False,not_food,0.5996,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,22,1 #-어니언 병화 자,food,False,food,0.6927,True,food,0.5467,True,not_food,0.9722,False
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,23,1 #모,not_food,True,not_food,1.0,True,not_food,1.0,True,not_food,0.975,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,24,테이,food,False,not_food,1.0,False,not_food,1.0,False,not_food,0.9318,False
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,25,2개,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9732,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,26,#오렌지( 토,food,False,food,0.9969,True,food,1.0,True,not_food,0.961,False
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,27,1개,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9749,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,28,(PEI),not_food,False,not_food,0.9992,True,not_food,0.9983,True,food,0.9544,False
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,29,#레온에이드,food,False,food,0.9994,True,food,1.0,True,not_food,0.9509,False
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,30,[아이스] (R),not_food,False,not_food,0.8397,True,not_food,0.7058,True,not_food,0.9753,True
11,WhatsApp Image 2026-09-23 at 01.31.55.jpeg,31,1개,not_food,False,not_food,1.0,True,not_food,1.0,True,not_food,0.9749,True
