text,label,source
+애느타리버섯,food,pattern4_leading_symbol
"7,100,000",not_food,korean_amount_v7
"6 81 ,0 0 0, 00 0원",not_food,pattern2_not_food_space_split
~즉석카레,food,pattern4_leading_symbol
멤버십등급,not_food,korean_gap_v6
안 심나물,food,pattern2_word_space_split
샬롯,food,v14_food_gap_analysis
7 939,not_food,pattern2_not_food_space_split
토,not_food,pattern6_isolated_residue_hardneg
85,not_food,korean_amount_v7
쫄깃 한,not_food,pattern2_not_food_space_split
빙 수팥,food,pattern2_word_space_split
야채주스 국내산대추방울토마토,food,pattern3_adjacent_merged
농 심꿀꽈배기,food,pattern2_word_space_split
표 고 버 섯국 수,food,pattern2_word_space_split
01 0-3 3 61-7 717,not_food,pattern2_not_food_space_split
$70.65 T,not_food,korean_amount_v7
국산닭가슴살통 조 림,food,pattern2_word_space_split
미니생크림케이크 호박찜,food,pattern3_adjacent_merged
냉장 백합,food,pattern2_word_space_split
~세로습가 골리,not_food,pattern6_isolated_residue_hardneg
C J 햇반,food,pattern2_word_space_split
제로출 라( R ),food,pattern2_word_space_split
대,not_food,korean_clean
림,not_food,pattern6_isolated_residue_hardneg
$13 1. 9 9  T,not_food,pattern2_not_food_space_split
동물 복 지 계란,food,pattern2_word_space_split
동두 천,not_food,pattern2_not_food_space_split
부추고이,food,pattern8_hangul_visual_confusion
디 카페 인커 피,food,pattern2_word_space_split
살 사 소 스,food,pattern2_word_space_split
세 일가,not_food,pattern2_not_food_space_split
영양성분,not_food,korean_clean
U S $35 . 69,not_food,pattern2_not_food_space_split
SSG닷컴,not_food,korean_clean
"4, 6 1 0 , 0 0 0원(일시불 )",not_food,pattern2_not_food_space_split
유기농단옥수수,food,v15_food_gapfill_800
새 우 무 침,food,pattern2_word_space_split
도,not_food,pattern6_isolated_residue_hardneg
"1 2 x 3,8 0 0 원",not_food,pattern2_not_food_space_split
소갈 비살,food,pattern2_word_space_split
+버섯국수,food,pattern4_leading_symbol
삼,not_food,pattern6_isolated_residue_hardneg
닭안심 무항생제토종닭,food,pattern3_adjacent_merged
387.5,not_food,korean_amount_v7
멥쌀나루,food,pattern8_hangul_visual_confusion
"-5GU,o00원",not_food,pattern1_digit_letter_confusion
군만두 등심무침,food,pattern3_adjacent_merged
"1근 25,OOo원",not_food,pattern1_digit_letter_confusion
락커번호,not_food,korean_gap_v6
서구읍,not_food,korean_clean
처음 처 럼새 로,food,pattern2_word_space_split
717 8,not_food,pattern2_not_food_space_split
유제품센터,not_food,v15_hardneg_corner_compounds
대 파 덮밥,food,pattern2_word_space_split
부추튀김,food,korean_clean
포 스 트잇,not_food,pattern2_not_food_space_split
*무염믹스넛,food,pattern4_leading_symbol
OY STER SA UCE,food,pattern2_word_space_split
동서 맥 심모카 골드3i n 1,food,pattern2_word_space_split
튼 튼 슈 퍼,not_food,pattern2_not_food_space_split
대게고이,food,pattern8_hangul_visual_confusion
바지락살,food,v14_food_gap_analysis
"1근 25 ,00 0원",not_food,pattern2_not_food_space_split
참치 구이,food,pattern2_word_space_split
"131,500 원",not_food,pattern1_digit_letter_confusion
스 팸 2 00G,food,pattern2_word_space_split
한우소 갈비 살,food,pattern2_word_space_split
코엑스몰,not_food,korean_clean
필리핀산 소 고 기,food,pattern2_word_space_split
'프룬,food,pattern4_leading_symbol
종가집김치 4개입,food,korean_taxonomy_v9
43 4 . 49,not_food,pattern2_not_food_space_split
$ 62 .0 2 T,not_food,pattern2_not_food_space_split
국산겨자가루,food,v15_food_gapfill_800
현금영수증미발급,not_food,korean_gap_v5
"1 00 m l 당  12,00 0 원",not_food,pattern2_not_food_space_split
김퇴미개,not_food,pattern6_isolated_residue_hardneg
+특갈비탕,food,pattern4_leading_symbol
미니생크림케이크 옥수수수염차,food,pattern3_adjacent_merged
시간,not_food,korean_clean
네 임 펜,not_food,pattern2_not_food_space_split
으뜸마트,not_food,korean_clean
"3 x 2 ,5 00원",not_food,pattern2_not_food_space_split
슈,not_food,pattern6_isolated_residue_hardneg
#당근찜,food,pattern4_leading_symbol
첫구매쿠 폰,not_food,pattern2_not_food_space_split
"5 ,0 10 , 000 원",not_food,pattern2_not_food_space_split
너구리  2 00g,food,pattern2_word_space_split
소 고기 볶음 탕,food,pattern2_word_space_split
455.71$,not_food,korean_amount_v7
크라운쿠크다스,food,korean_clean
개,not_food,pattern6_isolated_residue_hardneg
대 하,food,pattern2_word_space_split
#레몬차,food,pattern4_leading_symbol
마 라 탕 밀키 트,food,pattern2_word_space_split
버터 스 프레드,food,pattern2_word_space_split
모리온닥터유,food,pattern8_hangul_visual_confusion
'비비고만두 2kg,food,pattern4_leading_symbol
참치나물 껌,food,pattern3_adjacent_merged
숙 주나물조 림,food,pattern2_word_space_split
알로에음료 구기자,food,pattern3_adjacent_merged
351.87$,not_food,korean_amount_v7
Hav e a n ice  d ay,not_food,pattern2_not_food_space_split
타 르 타르소 스,food,pattern2_word_space_split
레,not_food,pattern6_isolated_residue_hardneg
돼지고기갈매기살 오리고기무침,food,pattern3_adjacent_merged
성동 동,not_food,pattern2_not_food_space_split
고 다 치 즈,food,pattern2_word_space_split
US$I5.B9,not_food,pattern1_digit_letter_confusion
치즈떡볶 이,food,pattern2_word_space_split
광 진리,not_food,pattern2_not_food_space_split
41 1 . 25,not_food,pattern2_not_food_space_split
파스타통조림 버섯무침,food,pattern3_adjacent_merged
521-82-99364,not_food,korean_clean
고르곤졸라피자,food,korean_priority_gaps_v11
"988,OO0원",not_food,pattern1_digit_letter_confusion
GROUND BEEF 햅쌀,food,pattern3_adjacent_merged
용,not_food,pattern6_isolated_residue_hardneg
-3 5.3 8$,not_food,pattern2_not_food_space_split
하몽 밥조개,food,pattern3_adjacent_merged
"4 3, 50 0원",not_food,pattern2_not_food_space_split
쇠고 기 죽,food,pattern2_word_space_split
소 고 기 김밥,food,pattern2_word_space_split
"(-398,000원)",not_food,korean_amount_v7
4|l.25,not_food,pattern1_digit_letter_confusion
한 과,food,pattern2_word_space_split
김치사발면 열무국수,food,pattern3_adjacent_merged
거래명세표를 위 변조 하거나 행 사하 는  경우  형법 에 따라  처벌 받 을 수  있습 니다,not_food,pattern2_not_food_space_split
원산지 아보카도,food,korean_gap_v5
용산리,not_food,korean_clean
부 사사과,food,pattern2_word_space_split
영소증을 지참하셔야 합니다,not_food,pattern8_hangul_visual_confusion
꽃 게튀 김,food,pattern2_word_space_split
닭고기볶음탕 쯔유,food,pattern3_adjacent_merged
*막창죽,food,pattern4_leading_symbol
EAN13,not_food,v15_hardneg_barcode_lexical
버드 와이 저,food,pattern2_word_space_split
*축산슈슈퍼마켓*,not_food,v17_fix_garbled_store_header
국산도라지청 국산맛김치,food,pattern3_adjacent_merged
#불고기밀키트,food,pattern4_leading_symbol
1kg,not_food,pattern1_digit_letter_confusion
합,not_food,pattern6_isolated_residue_hardneg
$ 479 .47  T,not_food,pattern2_not_food_space_split
색 소,food,pattern2_word_space_split
"4,48 0 , 0 0 0원 정",not_food,pattern2_not_food_space_split
캄보디아산 대개,food,pattern8_hangul_visual_confusion
"₩ 7 91 ,0 00,000",not_food,pattern2_not_food_space_split
돼지고 기 뒷다리 살,food,pattern2_word_space_split
"5,840,000",not_food,korean_amount_v7
"6  x  3, 80 0 원",not_food,pattern2_not_food_space_split
A UTH  C ODE,not_food,pattern2_not_food_space_split
국내산말린바나나 아귀국,food,pattern3_adjacent_merged
+고등어통조림,food,pattern4_leading_symbol
〈자지 점〉,not_food,pattern2_not_food_space_split
-치킨팝,food,pattern4_leading_symbol
대게조림 생물김밥김,food,pattern3_adjacent_merged
진간장 인도산 키위,food,pattern3_adjacent_merged
결제구분,not_food,v15_hardneg_payment
구경 양 배 추,food,pattern2_word_space_split
로제파스타,food,korean_clean
삼 치나물,food,pattern2_word_space_split
#갈치튀김,food,pattern4_leading_symbol
요구 르 트,food,pattern2_word_space_split
[[ 푸 드 슈퍼 ]],not_food,pattern2_not_food_space_split
냉장동그랑 땡 전,food,pattern2_word_space_split
바지락탕,food,korean_clean
3 8 7 .5,not_food,pattern2_not_food_space_split
크림치즈 장어조림,food,pattern3_adjacent_merged
재입고,not_food,korean_clean
"1 , 920 , 0 0 0원 정",not_food,pattern2_not_food_space_split
청피망 백도복숭아,food,pattern3_adjacent_merged
국산 주 키 니호박,food,pattern2_word_space_split
광어 탕,food,pattern2_word_space_split
아메리카노,food,korean_clean
포 장 유 무,not_food,v23_diagnostic_spaced_header
이 탈리아 산 대 게,food,pattern2_word_space_split
새우덮밥,food,korean_clean
국내산돼지뽈살 밀러,food,pattern3_adjacent_merged
슈,not_food,pattern6_isolated_residue_hardneg
대 파볶 음 탕,food,pattern2_word_space_split
유기농통마늘,food,v15_food_gapfill_800
"₩2,740,000",not_food,korean_amount_v7
친환경통아늘,food,pattern8_hangul_visual_confusion
국 내 산백 합,food,pattern2_word_space_split
해 쉬 브 라 운,food,pattern2_word_space_split
버 섯볶음탕,food,pattern2_word_space_split
동네 수산,not_food,pattern2_not_food_space_split
국 내 산봉 어묵,food,pattern2_word_space_split
덴마크산  갈 비,food,pattern2_word_space_split
덮밥소 스,food,pattern2_word_space_split
냉 동 핫 바,food,pattern2_word_space_split
"-3 6 ,3 00",not_food,pattern2_not_food_space_split
"67, 6 0 0, 0 0 0원",not_food,pattern2_not_food_space_split
"묶 음당  7 ,90 0원",not_food,pattern2_not_food_space_split
~목살햄,food,pattern4_leading_symbol
TOTAL,not_food,korean_gap_v5
~츄러스,food,pattern4_leading_symbol
버터 헤 드,food,pattern2_word_space_split
`케첩,food,pattern4_leading_symbol
돼 지 고 기조림,food,pattern2_word_space_split
스팸클래식 냉동어묵,food,pattern3_adjacent_merged
친환경비지 레쓰비,food,pattern3_adjacent_merged
칠 리오 일,food,pattern2_word_space_split
소 안창살,food,pattern2_word_space_split
간장,food,korean_clean
"(-344,000원)",not_food,pattern1_digit_letter_confusion
스 페인산 문 어,food,pattern2_word_space_split
"11 x 1 2, 000원",not_food,pattern2_not_food_space_split
핸 드 워 시,not_food,pattern2_not_food_space_split
아보카도 브라질산 새우,food,pattern3_adjacent_merged
"4,G|0,000원(일시불)",not_food,pattern1_digit_letter_confusion
누룽지 칩,food,pattern2_word_space_split
계란10구 브라질산 오징어,food,pattern3_adjacent_merged
광주광 역시,not_food,pattern2_not_food_space_split
갈치 튀김,food,pattern2_word_space_split
현미시 리얼,food,pattern2_word_space_split
수 원시,not_food,pattern2_not_food_space_split
사업장주소,not_food,v15_hardneg_address_topup
해 태 고 향만 두 4개입,food,pattern2_word_space_split
$ 1 9 4.32 T,not_food,pattern2_not_food_space_split
`팝콘,food,pattern4_leading_symbol
"5 , 40 0, 000",not_food,pattern2_not_food_space_split
열 무 국수,food,pattern2_word_space_split
돼지고 기 전 골,food,pattern2_word_space_split
림,not_food,pattern6_isolated_residue_hardneg
도봉길,not_food,korean_clean
종 이빨대,not_food,pattern2_not_food_space_split
"₩35,700,000",not_food,korean_amount_v7
333,not_food,korean_amount_v7
"5,790,000원",not_food,korean_amount_v7
지 금 다 운로 드,not_food,pattern2_not_food_space_split
447,not_food,korean_amount_v7
비타민C 무항생제닭윙,food,pattern3_adjacent_merged
물 품,not_food,pattern6_isolated_residue_hardneg
국내 산 곤약쌀,food,pattern2_word_space_split
- =로 컬 푸 드마  트=-,not_food,pattern2_not_food_space_split
말린크랜베리,food,v15_food_gapfill_800
"564,000,0UU",not_food,pattern1_digit_letter_confusion
[[프 레 시 식 자 재마트] ],not_food,pattern2_not_food_space_split
1 개  500원,not_food,pattern2_not_food_space_split
돼지갈매기살,food,v15_food_gapfill_800
콩나물 국 수,food,pattern2_word_space_split
"35 2, 000",not_food,pattern2_not_food_space_split
닭갈비키트 믹스넛,food,pattern3_adjacent_merged
장 재 하,not_food,pattern2_not_food_space_split
한건태,not_food,korean_clean
"₩ 106,000",not_food,korean_amount_v7
홀토 마토,food,pattern2_word_space_split
쌀국내산,not_food,korean_receipt_metadata_v12
장어무침 냉동딸기,food,pattern3_adjacent_merged
밥,not_food,pattern6_isolated_residue_hardneg
부산밀 면,food,pattern2_word_space_split
아  이 스  티,food,pattern2_word_space_split
스 웨 덴산  청 포도,food,pattern2_word_space_split
참이슬 불고기전골,food,pattern3_adjacent_merged
"- 1 79, 0 0 0",not_food,pattern2_not_food_space_split
오징어다리 등심전골,food,pattern3_adjacent_merged
3 66.75$,not_food,pattern2_not_food_space_split
감자죽 유기농우엉채,food,pattern3_adjacent_merged
트,not_food,pattern6_isolated_residue_hardneg
대 용량캔라 떼,food,pattern2_word_space_split
202 4 년  8월 3 일,not_food,pattern2_not_food_space_split
국산 암꽃게,food,pattern2_word_space_split
L 무,not_food,pattern6_isolated_residue_hardneg
『 웰빙식 식 자 재 마트』,not_food,pattern2_not_food_space_split
캔파인애플 초코시리얼,food,pattern3_adjacent_merged
냉 동 치킨,food,pattern2_word_space_split
"7, 0 80,0 00 원정",not_food,pattern2_not_food_space_split
개,not_food,pattern6_isolated_residue_hardneg
#사과즙,food,pattern4_leading_symbol
곱 창국 수,food,pattern2_word_space_split
#저염참치액상조미료,food,pattern4_leading_symbol
여 성청결제,not_food,pattern2_not_food_space_split
"즉시할인 -3,000원",not_food,v17_fix_discount_lines
+장어전골,food,pattern4_leading_symbol
마시 멜 로,food,pattern2_word_space_split
"₩ 62,000",not_food,korean_amount_v7
Zl0o원,not_food,pattern1_digit_letter_confusion
"금 8, 6 0 0 원",not_food,pattern2_not_food_space_split
"-15,200원",not_food,korean_amount_v7
1캔,not_food,v15_hardneg_quantity_units
돼지 갈매 기 살,food,pattern2_word_space_split
모개,not_food,pattern8_hangul_visual_confusion
우럭무침 문어국,food,pattern3_adjacent_merged
햅쌀 닭발,food,pattern3_adjacent_merged
"476,000원정",not_food,korean_amount_v7
돼지고기무 침,food,pattern2_word_space_split
레,not_food,pattern6_isolated_residue_hardneg
9l5-17-4845Z,not_food,pattern1_digit_letter_confusion
국내 산말 린 망 고,food,pattern2_word_space_split
소 화기,not_food,pattern2_not_food_space_split
QR결제,not_food,korean_clean
-61. 60$,not_food,pattern2_not_food_space_split
매출 전 표번 호,not_food,pattern2_not_food_space_split
$367.67,not_food,korean_amount_v7
목살볶음탕 무염버터,food,pattern3_adjacent_merged
고등어볶 음 탕,food,pattern2_word_space_split
"6  x  3 , 80 0원",not_food,pattern2_not_food_space_split
흑임자라떼 오징어찌개,food,pattern3_adjacent_merged
*오리고기무침,food,pattern4_leading_symbol
`필리핀산 명태,food,pattern4_leading_symbol
하 우 스 수 박,food,pattern2_word_space_split
코다리 애호박무침,food,pattern3_adjacent_merged
토컬푸드시장,not_food,pattern8_hangul_visual_confusion
$476.12 T,not_food,korean_amount_v7
된 장국,food,pattern2_word_space_split
국내산청근대 멸균흰우유,food,pattern3_adjacent_merged
국 산 산 적,food,pattern2_word_space_split
팥 빙수,food,pattern2_word_space_split
수저통,not_food,korean_diversity_gap_v13
"5, 8 5 0 , 00 0 원정",not_food,pattern2_not_food_space_split
새싹 슈 퍼,not_food,pattern2_not_food_space_split
델 몬트 파 인 애 플,food,pattern2_word_space_split
384.89,not_food,pattern1_digit_letter_confusion
"△8 61, 0 00원",not_food,pattern2_not_food_space_split
-등심조림,food,pattern4_leading_symbol
고 기 겹빵,food,pattern2_word_space_split
'꽃게나물,food,pattern4_leading_symbol
한 식간장,food,pattern2_word_space_split
2446,not_food,pattern1_digit_letter_confusion
전타북도,not_food,pattern8_hangul_visual_confusion
+콜드브루,food,pattern4_leading_symbol
새무볶음탕,food,pattern8_hangul_visual_confusion
국내산전 갱 이,food,pattern2_word_space_split
말린크랜 베리,food,pattern2_word_space_split
I3,not_food,pattern1_digit_letter_confusion
해물찜 등심국,food,pattern3_adjacent_merged
참 치 볶음,food,pattern2_word_space_split
대게국수 간고등어,food,pattern3_adjacent_merged
`냉장산적,food,pattern4_leading_symbol
매,not_food,pattern6_isolated_residue_hardneg
쿠폰 번 호,not_food,pattern2_not_food_space_split
침대패드,not_food,korean_diversity_gap_v13
"8 5 8 ,0 00 원",not_food,pattern2_not_food_space_split
`국내산황금배,food,pattern4_leading_symbol
황태해장국 순한맛중국당면,food,pattern3_adjacent_merged
피스 타치 오,food,pattern2_word_space_split
$ 72 . 04 T,not_food,pattern2_not_food_space_split
휴무 일,not_food,pattern2_not_food_space_split
홍시 들깨가루,food,pattern3_adjacent_merged
700  원,not_food,pattern2_not_food_space_split
친환경차조 호박죽,food,pattern3_adjacent_merged
레,not_food,pattern6_isolated_residue_hardneg
장어 전 골,food,pattern2_word_space_split
안심 볶 음,food,pattern2_word_space_split
마르헨티나산 아보카도,food,pattern8_hangul_visual_confusion
삼겹살 무침,food,pattern2_word_space_split
프랑 스 산  버터,food,pattern2_word_space_split
리코타치즈 곰장어덮밥,food,pattern3_adjacent_merged
형 법 제 2 3 1조,not_food,pattern2_not_food_space_split
소갈비살 스프링클,food,pattern3_adjacent_merged
2 3 1 24 32 9 21 27,not_food,pattern2_not_food_space_split
팔각 태국산 조기,food,pattern3_adjacent_merged
콜라겐,food,korean_diversity_gap_v13
프로폴리스,food,v14_food_gap_analysis
팸퍼스 기 저 귀2L,not_food,pattern2_not_food_space_split
부 가 세 과 세,not_food,pattern2_not_food_space_split
콘녹차아이스크림,food,v15_food_gapfill_800
광어조 림,food,pattern2_word_space_split
닭볶음탕밀키트 닭고기찜,food,pattern3_adjacent_merged
한우소 불 고기용,food,pattern2_word_space_split
"5 x 9,800원",not_food,korean_amount_v7
"1근당 2 ,500원",not_food,pattern2_not_food_space_split
대추방울토마토 게사니,food,pattern3_adjacent_merged
철,not_food,pattern6_isolated_residue_hardneg
#탕수육,food,pattern4_leading_symbol
"₩  6 ,20 0",not_food,pattern2_not_food_space_split
콩비지찌개 냉동어묵,food,pattern3_adjacent_merged
락앤락,not_food,korean_clean
타르다르소스,food,pattern8_hangul_visual_confusion
탄 산보리차음 료,food,pattern2_word_space_split
+맛짬뽕,food,pattern4_leading_symbol
당 근튀 김,food,pattern2_word_space_split
재첩국 남새국,food,pattern3_adjacent_merged
매일무유2.3L,food,pattern8_hangul_visual_confusion
국내산돼지갈비찜용 라즈베리,food,pattern3_adjacent_merged
오 징 어 다 리,food,pattern2_word_space_split
돼 지항정살,food,pattern2_word_space_split
해 태고 향 만두 4개입,food,pattern2_word_space_split
NO TI CE,not_food,pattern2_not_food_space_split
비빔면사리,food,v14_food_diversity_expansion
아기장난감,not_food,korean_taxonomy_v9
"3, 39 0 , 0 00  원",not_food,pattern2_not_food_space_split
< 정 육지 점  >,not_food,pattern2_not_food_space_split
사과잼,food,korean_priority_gaps_v11
`냉동오징어,food,pattern4_leading_symbol
페퍼민트 인절미,food,pattern3_adjacent_merged
밥,not_food,pattern6_isolated_residue_hardneg
초코에 이스,food,pattern2_word_space_split
캐나다산 돼지고기 단무지,food,pattern3_adjacent_merged
가 두배추,food,pattern2_word_space_split
냉동문어,food,korean_priority_gaps_v11
계란 덮밥,food,pattern2_word_space_split
"2 ,2 6 0 , 000 원",not_food,pattern2_not_food_space_split
간편 식코 너,not_food,pattern2_not_food_space_split
모항생제닭염통,food,pattern8_hangul_visual_confusion
무염말 린무 화 과,food,pattern2_word_space_split
냉장소치마살 GLASS NOODLE,food,pattern3_adjacent_merged
에콰도르 산  키 위,food,pattern2_word_space_split
동산슈 퍼,not_food,pattern2_not_food_space_split
보 이 차,food,pattern2_word_space_split
닭고기전골 들깨,food,pattern3_adjacent_merged
34 2 - 5 8- 84 96 3,not_food,pattern2_not_food_space_split
샤프란리필형,not_food,korean_taxonomy_v9
음,not_food,pattern6_isolated_residue_hardneg
|5B,not_food,pattern1_digit_letter_confusion
산 딸기,food,pattern2_word_space_split
부산광역시,not_food,korean_clean
알 타리무,food,pattern2_word_space_split
설 거 지 솔,not_food,pattern2_not_food_space_split
국산사과즙,food,v15_food_gapfill_800
1팩,not_food,pattern1_digit_letter_confusion
고추잡채 옥수수전분,food,pattern3_adjacent_merged
SOY SAUCE 무항생제소토시살,food,pattern3_adjacent_merged
두부 볶 음,food,pattern2_word_space_split
U S$ 33 9 . 36,not_food,pattern2_not_food_space_split
교자만두 소꼬리,food,pattern3_adjacent_merged
7o0g,not_food,pattern1_digit_letter_confusion
페 리오 치 약 1개,not_food,pattern2_not_food_space_split
미니 첵스,food,pattern2_word_space_split
오리 고 기볶 음 탕,food,pattern2_word_space_split
제 주도,not_food,pattern2_not_food_space_split
다진생강,food,korean_priority_gaps_v11
시나노골드 오징어튀김,food,pattern3_adjacent_merged
"255,0 00 , 0 00",not_food,pattern2_not_food_space_split
중력 분,food,pattern2_word_space_split
$397.z1 F,not_food,pattern1_digit_letter_confusion
"단가  5,9 00원",not_food,pattern2_not_food_space_split
'롤케이크,food,pattern4_leading_symbol
모침,not_food,pattern8_hangul_visual_confusion
소 등 뼈,food,pattern2_word_space_split
참슈퍼,not_food,korean_clean
수량 6,not_food,pattern1_digit_letter_confusion
자몽주스 안심죽,food,pattern3_adjacent_merged
-평과자,food,pattern4_leading_symbol
-97.G6$,not_food,pattern1_digit_letter_confusion
포기 김 치,food,pattern2_word_space_split
매일우유6개입,food,korean_taxonomy_v9
$ 233. 62  T,not_food,pattern2_not_food_space_split
새우튀김,food,korean_clean
브라질산 오징어,food,korean_gap_v5
30 %D C,not_food,pattern2_not_food_space_split
~스팸클래식,food,pattern4_leading_symbol
"219, 00 0 원",not_food,pattern2_not_food_space_split
멥쌀 가 루,food,pattern2_word_space_split
된장찌개 대란,food,pattern3_adjacent_merged
`스팸,food,pattern4_leading_symbol
수정과,food,korean_clean
산사 나 무 열매,food,pattern2_word_space_split
"13,U0o원정",not_food,pattern1_digit_letter_confusion
애호박덮밥 감자무침,food,pattern3_adjacent_merged
R E D P E P PE R  PA STE,food,pattern2_word_space_split
반 품 시 영수 증을  지 참해주세요,not_food,pattern2_not_food_space_split
볶,not_food,pattern6_isolated_residue_hardneg
'염소고기,food,pattern4_leading_symbol
자,not_food,pattern6_isolated_residue_hardneg
안성탕면,food,korean_clean
트러플오일 캔정어리,food,pattern3_adjacent_merged
-매일우유2.3L,food,pattern4_leading_symbol
"₩56,700,000",not_food,korean_amount_v7
"3 , 000원",not_food,pattern2_not_food_space_split
"₩ 489,OO0",not_food,pattern1_digit_letter_confusion
`국내산소양지,food,pattern4_leading_symbol
애호 박튀김,food,pattern2_word_space_split
물 품,not_food,pattern6_isolated_residue_hardneg
김스 낵,food,pattern2_word_space_split
POS09,not_food,korean_receipt_metadata_v12
4 24 . 5,not_food,pattern2_not_food_space_split
느타 리버섯나물,food,pattern2_word_space_split
7 59,not_food,pattern2_not_food_space_split
U S $ 2 7 6 . 06,not_food,pattern2_not_food_space_split
붕 어 빵,food,pattern2_word_space_split
유기농고들빼기,food,v15_food_gapfill_800
국내산돼지갈매기살 메밀,food,pattern3_adjacent_merged
비 지,food,pattern2_word_space_split
멸 치 전,food,pattern2_word_space_split
바지라기 아몬드,food,pattern3_adjacent_merged
숙성부추김 치,food,pattern2_word_space_split
양파볶음탕 미국산 명태,food,pattern3_adjacent_merged
초코콘,food,korean_priority_gaps_v11
고구마죽 소세지볶음,food,pattern3_adjacent_merged
국 내산 참치,food,pattern2_word_space_split
꿀,not_food,pattern6_isolated_residue_hardneg
칠레산 연어 동아오츠카포카리,food,pattern3_adjacent_merged
5 1 86,not_food,pattern2_not_food_space_split
+도토리묵,food,pattern4_leading_symbol
명 태전,food,pattern2_word_space_split
치킨버거 스프라이트제로,food,pattern3_adjacent_merged
포인트 유효기간은 2년입니다,not_food,korean_gap_v6
품,not_food,pattern6_isolated_residue_hardneg
취소,not_food,korean_clean
고구마칩,food,korean_diversity_gap_v13
막창볶음탕 풀무원만두,food,pattern3_adjacent_merged
바 지 락 강 정,food,pattern2_word_space_split
밀크초콜릿 친환경돌나물,food,pattern3_adjacent_merged
< 로로컬푸 드직 매장  >,not_food,pattern2_not_food_space_split
반품시영수증제출,not_food,korean_clean_v2
류 현 서,not_food,pattern2_not_food_space_split
수 량 9,not_food,pattern2_not_food_space_split
"7,900 원",not_food,korean_amount_v7
국산 말린망고,food,pattern2_word_space_split
유 기농생 강청,food,pattern2_word_space_split
궁림,not_food,pattern6_isolated_residue_hardneg
살 구,food,pattern2_word_space_split
드립백 버터넛호박,food,pattern3_adjacent_merged
베트 남산  소 고기,food,pattern2_word_space_split
국내산말린바나가,food,pattern8_hangul_visual_confusion
"₩ 3 ,3 8 0 ,0 00",not_food,pattern2_not_food_space_split
"₩5|8,oOo,000",not_food,pattern1_digit_letter_confusion
아일랜드드레싱 국내산오리슬라이스,food,pattern3_adjacent_merged
무항생제소갈비살,food,v15_food_gapfill_800
R I CE  VI NE GA R,food,pattern2_word_space_split
멸치 덮밥,food,pattern2_word_space_split
치킨윙 루이보스티,food,pattern3_adjacent_merged
화 이트 사파이어 포도,food,pattern2_word_space_split
햄버거번 목살전골,food,pattern3_adjacent_merged
|G,not_food,pattern1_digit_letter_confusion
+문어,food,pattern4_leading_symbol
-티렉스버거,food,pattern4_leading_symbol
햇반 로메인상추,food,pattern3_adjacent_merged
국 산 전갱이,food,pattern2_word_space_split
"352,00O",not_food,pattern1_digit_letter_confusion
금정리,not_food,korean_clean
생막걸리 부산밀면,food,pattern3_adjacent_merged
"990, 000, 0 00",not_food,pattern2_not_food_space_split
살구,food,korean_clean
스프라이트 닭봉,food,pattern3_adjacent_merged
F IS H  SAUC E,food,pattern2_word_space_split
오이 피 클,food,pattern2_word_space_split
아귀포 막창죽,food,pattern3_adjacent_merged
계산 대,not_food,pattern2_not_food_space_split
쌀,food,korean_clean
-$48.51,not_food,korean_amount_v7
US$37.o9,not_food,pattern1_digit_letter_confusion
대용량에스프레소,food,v15_food_gapfill_800
우동 생선가스,food,pattern3_adjacent_merged
"34,300, 0 0 0",not_food,pattern2_not_food_space_split
"9 2,9 0 0 원",not_food,pattern2_not_food_space_split
밀폐클립,not_food,korean_diversity_gap_v13
무항생 제 닭염통,food,pattern2_word_space_split
젓 가 락,not_food,pattern2_not_food_space_split
오트밀 쿠크다스,food,pattern3_adjacent_merged
삼치조림 콩나물찌개,food,pattern3_adjacent_merged
하기스기저귀30M*30롤,not_food,pattern1_digit_letter_confusion
페 스토 소 스,food,pattern2_word_space_split
무,not_food,pattern6_isolated_residue_hardneg
"5B6,0o0,0UO원",not_food,pattern1_digit_letter_confusion
계란6구 통밀생크림케이크,food,pattern3_adjacent_merged
돼 지 뽈살,food,pattern2_word_space_split
참조개 옥수수칩,food,pattern3_adjacent_merged
학,not_food,pattern6_isolated_residue_hardneg
아몬드슬라이스,food,v14_food_diversity_expansion
조 개볶 음,food,pattern2_word_space_split
소노기튀김,food,pattern8_hangul_visual_confusion
음 식 물 쓰레 기 봉 투,not_food,pattern2_not_food_space_split
종이빨대,not_food,korean_diversity_gap_v13
"577,oo0 원",not_food,pattern1_digit_letter_confusion
누룽지칩 찜닭,food,pattern3_adjacent_merged
주 스,food,pattern2_word_space_split
우사라보,not_food,pattern6_isolated_residue_hardneg
주유,not_food,korean_clean_v2
체 크카 드,not_food,pattern2_not_food_space_split
"△685,000원",not_food,korean_amount_v7
-살구,food,pattern4_leading_symbol
냉장돼 지 뽈살,food,pattern2_word_space_split
국내산중국당면 계란샐러드,food,pattern3_adjacent_merged
`기네스,food,pattern4_leading_symbol
순한맛중국당면 냉장오리슬라이스,food,pattern3_adjacent_merged
SUSHI RICE,food,korean_gap_v5
"57,5U0원(일시불)",not_food,pattern1_digit_letter_confusion
냉동 오징 어,food,pattern2_word_space_split
참 조 개,food,pattern2_word_space_split
4겹화장지,not_food,korean_priority_gaps_v10
매운 맛쫄비빔 면,food,pattern2_word_space_split
선로션,not_food,korean_priority_gaps_v11
-삼치조림,food,pattern4_leading_symbol
성 게알,food,pattern2_word_space_split
